"RouteId","Latitude","Longitude","DateTime","Heading","Speed","Distance","Elevation","Accuracy"
"2213","30.39408523","-97.74869372","2016-09-19 17:56:53.000-0400","91.9","27.62621","12.250888","244.0","3.0"
"2213","30.39408123","-97.74856657","2016-09-19 17:56:54.000-0400","90.6","26.686693","12.227511","244.0","3.0"
"2213","30.39408052","-97.74843992","2016-09-19 17:56:55.000-0400","92.8","26.552477","12.171672","244.0","3.0"
"2213","30.39407903","-97.7483094","2016-09-19 17:56:56.000-0400","92.0","27.62621","12.544422","244.0","3.0"
"2213","30.39407585","-97.7481904","2016-09-19 17:56:57.000-0400","92.5","26.88802","11.441664","244.0","3.0"
"2213","30.39407409","-97.74806243","2016-09-19 17:56:58.000-0400","91.0","28.34203","12.299821","245.0","3.0"
"2213","30.39407367","-97.74793639","2016-09-19 17:56:59.000-0400","92.9","28.364399","12.1128845","246.0","3.0"
"2213","30.39406849","-97.74780739","2016-09-19 17:57:00.000-0400","92.1","27.044603","12.410552","245.0","3.0"
"2213","30.39405798","-97.74768735","2016-09-19 17:57:01.000-0400","92.6","26.955126","11.594868","245.0","3.0"
"2213","30.3940592","-97.74756573","2016-09-19 17:57:02.000-0400","89.9","24.695816","11.688806","244.0","3.0"
"2213","30.39405285","-97.7474664","2016-09-19 17:57:03.000-0400","92.2","23.733932","9.571813","242.0","3.0"
"2213","30.39404917","-97.74736856","2016-09-19 17:57:04.000-0400","94.8","19.729809","9.411545","242.0","3.0"
"2213","30.39403628","-97.74728353","2016-09-19 17:57:05.000-0400","99.9","16.105967","8.295624","243.0","3.0"
"2213","30.39402489","-97.74721859","2016-09-19 17:57:06.000-0400","102.6","13.824288","6.367372","243.0","3.0"
"2213","30.39401261","-97.74716425","2016-09-19 17:57:07.000-0400","114.5","10.893897","5.396753","243.0","3.0"
"2213","30.39399276","-97.74712267","2016-09-19 17:57:08.000-0400","128.6","8.388525","4.5618095","243.0","3.0"
"2213","30.39396835","-97.74709928","2016-09-19 17:57:09.000-0400","130.8","6.1515846","3.5179017","243.0","3.0"
"2213","30.39396024","-97.74707808","2016-09-19 17:57:10.000-0400","131.1","2.1698318","2.226936","243.0","3.0"
"2213","30.3939473","-97.74707282","2016-09-19 17:57:11.000-0400","131.0","2.639589","1.5209767","243.0","3.0"
"2213","30.39393893","-97.74706629","2016-09-19 17:57:12.000-0400","0.0","0.0","1.1201798","242.0","3.0"
"2213","30.39393555","-97.74706653","2016-09-19 17:57:13.000-0400","0.0","0.0","0.37541297","243.0","3.0"
"2213","30.39393624","-97.74707071","2016-09-19 17:57:14.000-0400","0.0","0.0","0.40892816","243.0","3.0"
"2213","30.39393726","-97.74707161","2016-09-19 17:57:15.000-0400","0.0","0.0","0.142363","243.0","3.0"
